0,0.0,244.2526,-0.086252995,0.03658777,0.058866404,0.06726828,0.06349957,0.06071472,0.0,0.0,0.0,08:07:2015 11:27:31.901
0,0.0,244.2526,-0.086252995,0.03658777,0.058866404,0.06726828,0.06349957,0.06071472,0.0,0.0,0.0,08:07:2015 11:27:31.901
0,0.0,244.2526,-8.6177344E-4,-0.13652588,-0.019248832,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.902
0,0.0,244.2526,-8.623984E-4,-0.13652825,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.903
0,0.0,244.25262,-8.623984E-4,-0.13652825,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.904
0,0.0,244.25262,-8.623984E-4,-0.13652825,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.905
0,0.0,244.25262,-8.623984E-4,-0.13652825,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.906
0,0.0,244.25262,-0.003190999,-0.13649367,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.907
0,0.0,244.25262,-0.003190999,-0.13649367,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.909
0,0.0,244.25262,-0.003190999,-0.13649367,-0.019231856,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.911
0,0.0,244.25262,-0.0031922935,-0.13649453,-0.019225627,-0.12450865,0.055732295,-0.020051956,0.0,0.0,0.0,08:07:2015 11:27:31.91
